Destination,Destino,Origin,Origen,Sex,Sexo,Year,Value
El Salvador,El Salvador,China,China,females,Mujeres,2000,70
El Salvador,El Salvador,Colombia,Colombia,females,Mujeres,2000,194
El Salvador,El Salvador,Costa Rica,Costa Rica,females,Mujeres,2000,431
El Salvador,El Salvador,Cuba,Cuba,females,Mujeres,2000,37
El Salvador,El Salvador,Dominican Republic,República Dominicana,females,Mujeres,2000,20
El Salvador,El Salvador,Ecuador,Ecuador (el),females,Mujeres,2000,53
El Salvador,El Salvador,France,Francia,females,Mujeres,2000,68
El Salvador,El Salvador,State of Palestine,Estado de Palestina,females,Mujeres,2000,27
El Salvador,El Salvador,Germany,Alemania,females,Mujeres,2000,95
El Salvador,El Salvador,Guatemala,Guatemala,females,Mujeres,2000,3355
El Salvador,El Salvador,Honduras,Honduras,females,Mujeres,2000,5531
El Salvador,El Salvador,"China, Hong Kong SAR","China, RAE de Hong Kong",females,Mujeres,2000,4
El Salvador,El Salvador,India,India,females,Mujeres,2000,4
El Salvador,El Salvador,Iran (Islamic Republic of),Irán (República Islámica del),females,Mujeres,2000,5
El Salvador,El Salvador,Ireland,Irlanda,females,Mujeres,2000,5
El Salvador,El Salvador,Israel,Israel,females,Mujeres,2000,36
El Salvador,El Salvador,Italy,Italia,females,Mujeres,2000,77
El Salvador,El Salvador,Jamaica,Jamaica,females,Mujeres,2000,4
El Salvador,El Salvador,Japan,Japón,females,Mujeres,2000,10
El Salvador,El Salvador,Republic of Korea,República de Corea,females,Mujeres,2000,45
El Salvador,El Salvador,Mexico,México,females,Mujeres,2000,791
El Salvador,El Salvador,Netherlands,Países Bajos,females,Mujeres,2000,12
El Salvador,El Salvador,Nicaragua,Nicaragua,females,Mujeres,2000,2230
El Salvador,El Salvador,Panama,Panamá,females,Mujeres,2000,192
El Salvador,El Salvador,Paraguay,Paraguay,females,Mujeres,2000,7
El Salvador,El Salvador,Peru,Perú,females,Mujeres,2000,74
El Salvador,El Salvador,Philippines,Filipinas,females,Mujeres,2000,7
El Salvador,El Salvador,Portugal,Portugal,females,Mujeres,2000,3
El Salvador,El Salvador,Puerto Rico,Puerto Rico,females,Mujeres,2000,27
El Salvador,El Salvador,Russian Federation,Federación de Rusia,females,Mujeres,2000,9
El Salvador,El Salvador,Spain,España,females,Mujeres,2000,202
El Salvador,El Salvador,Sweden,Suecia,females,Mujeres,2000,10
El Salvador,El Salvador,Switzerland,Suiza,females,Mujeres,2000,25
El Salvador,El Salvador,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,females,Mujeres,2000,30
El Salvador,El Salvador,United States of America,Estados Unidos de América,females,Mujeres,2000,2321
El Salvador,El Salvador,Uruguay,Uruguay,females,Mujeres,2000,24
El Salvador,El Salvador,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),females,Mujeres,2000,100
El Salvador,El Salvador,Other,Otros,females,Mujeres,2000,59
Honduras,Honduras,Argentina,Argentina,females,Mujeres,2000,64
Honduras,Honduras,Belgium,Bélgica,females,Mujeres,2000,6
Honduras,Honduras,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),females,Mujeres,2000,29
Honduras,Honduras,Brazil,Brasil,females,Mujeres,2000,107
Honduras,Honduras,Belize,Belice,females,Mujeres,2000,132
Honduras,Honduras,Canada,Canadá,females,Mujeres,2000,119
Honduras,Honduras,Cayman Islands,Islas Caimán,females,Mujeres,2000,33
Honduras,Honduras,Chile,Chile,females,Mujeres,2000,117
Honduras,Honduras,China,China,females,Mujeres,2000,166
Honduras,Honduras,Colombia,Colombia,females,Mujeres,2000,289
Honduras,Honduras,Costa Rica,Costa Rica,females,Mujeres,2000,305
Honduras,Honduras,Cuba,Cuba,females,Mujeres,2000,148
Honduras,Honduras,Dominican Republic,República Dominicana,females,Mujeres,2000,39
Honduras,Honduras,Ecuador,Ecuador (el),females,Mujeres,2000,114
Honduras,Honduras,El Salvador,El Salvador,females,Mujeres,2000,3625
Honduras,Honduras,France,Francia,females,Mujeres,2000,47
Honduras,Honduras,State of Palestine,Estado de Palestina,females,Mujeres,2000,54
Honduras,Honduras,Germany,Alemania,females,Mujeres,2000,77
Honduras,Honduras,Guatemala,Guatemala,females,Mujeres,2000,1724
Honduras,Honduras,Haiti,Haití,females,Mujeres,2000,5
Honduras,Honduras,Israel,Israel,females,Mujeres,2000,24
Honduras,Honduras,Italy,Italia,females,Mujeres,2000,50
Honduras,Honduras,Jamaica,Jamaica,females,Mujeres,2000,4
Honduras,Honduras,Japan,Japón,females,Mujeres,2000,48
Honduras,Honduras,Jordan,Jordania,females,Mujeres,2000,15
Honduras,Honduras,Dem. People's Republic of Korea,República Popular Democrática de Corea,females,Mujeres,2000,15
Honduras,Honduras,Republic of Korea,República de Corea,females,Mujeres,2000,20
Honduras,Honduras,Mexico,México,females,Mujeres,2000,602
Honduras,Honduras,Netherlands,Países Bajos,females,Mujeres,2000,21
Honduras,Honduras,Nicaragua,Nicaragua,females,Mujeres,2000,2927
Honduras,Honduras,Panama,Panamá,females,Mujeres,2000,131
Honduras,Honduras,Paraguay,Paraguay,females,Mujeres,2000,11
Honduras,Honduras,Peru,Perú,females,Mujeres,2000,125
Honduras,Honduras,Puerto Rico,Puerto Rico,females,Mujeres,2000,38
Honduras,Honduras,Russian Federation,Federación de Rusia,females,Mujeres,2000,8
Honduras,Honduras,Spain,España,females,Mujeres,2000,173
Honduras,Honduras,Sweden,Suecia,females,Mujeres,2000,11
Honduras,Honduras,Switzerland,Suiza,females,Mujeres,2000,14
Honduras,Honduras,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,females,Mujeres,2000,24
Honduras,Honduras,United States of America,Estados Unidos de América,females,Mujeres,2000,2317
Honduras,Honduras,Uruguay,Uruguay,females,Mujeres,2000,19
Honduras,Honduras,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),females,Mujeres,2000,37
Honduras,Honduras,Other,Otros,females,Mujeres,2000,46
Mexico,México,Algeria,Argelia,females,Mujeres,2000,47
Mexico,México,Angola,Angola,females,Mujeres,2000,25
Mexico,México,Argentina,Argentina,females,Mujeres,2000,3313
Mexico,México,Australia,Australia,females,Mujeres,2000,238
Mexico,México,Austria,Austria,females,Mujeres,2000,361
Mexico,México,Bangladesh,Bangladesh,females,Mujeres,2000,5
Mexico,México,Armenia,Armenia,females,Mujeres,2000,37
Mexico,México,Belgium,Bélgica,females,Mujeres,2000,578
Mexico,México,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),females,Mujeres,2000,891
Mexico,México,Brazil,Brasil,females,Mujeres,2000,1957
Mexico,México,Belize,Belice,females,Mujeres,2000,1048
Mexico,México,Bulgaria,Bulgaria,females,Mujeres,2000,175
Mexico,México,Cameroon,Camerún,females,Mujeres,2000,3
Mexico,México,Canada,Canadá,females,Mujeres,2000,3605
Mexico,México,Chile,Chile,females,Mujeres,2000,3111
Mexico,México,China,China,females,Mujeres,2000,1302
Mexico,México,Colombia,Colombia,females,Mujeres,2000,3632
Mexico,México,Democratic Republic of the Congo,República Democrática del Congo,females,Mujeres,2000,3
Mexico,México,Costa Rica,Costa Rica,females,Mujeres,2000,1896
Mexico,México,Croatia,Croacia,females,Mujeres,2000,42
Mexico,México,Cuba,Cuba,females,Mujeres,2000,3822
Mexico,México,Czechia,Chequia,females,Mujeres,2000,203
Mexico,México,Denmark,Dinamarca,females,Mujeres,2000,164
Mexico,México,Dominican Republic,República Dominicana,females,Mujeres,2000,632
Mexico,México,Ecuador,Ecuador (el),females,Mujeres,2000,928
Mexico,México,El Salvador,El Salvador,females,Mujeres,2000,3095
Mexico,México,Finland,Finlandia,females,Mujeres,2000,78
Mexico,México,France,Francia,females,Mujeres,2000,2813
Mexico,México,State of Palestine,Estado de Palestina,females,Mujeres,2000,6
Mexico,México,Germany,Alemania,females,Mujeres,2000,2490
Mexico,México,Greece,Grecia,females,Mujeres,2000,89
Mexico,México,Guatemala,Guatemala,females,Mujeres,2000,11784
Mexico,México,Haiti,Haití,females,Mujeres,2000,109
Mexico,México,Honduras,Honduras,females,Mujeres,2000,2514
Mexico,México,Hungary,Hungría,females,Mujeres,2000,213
Mexico,México,India,India,females,Mujeres,2000,262
Mexico,México,Indonesia,Indonesia,females,Mujeres,2000,57
Mexico,México,Iran (Islamic Republic of),Irán (República Islámica del),females,Mujeres,2000,60
Mexico,México,Iraq,Iraq (el),females,Mujeres,2000,20
Mexico,México,Ireland,Irlanda,females,Mujeres,2000,111
Mexico,México,Israel,Israel,females,Mujeres,2000,636
Mexico,México,Italy,Italia,females,Mujeres,2000,2088
Mexico,México,Côte d'Ivoire,Côte d'Ivoire,females,Mujeres,2000,1
Mexico,México,Jamaica,Jamaica,females,Mujeres,2000,70
Mexico,México,Japan,Japón,females,Mujeres,2000,2226
Mexico,México,Jordan,Jordania,females,Mujeres,2000,20
Mexico,México,Kenya,Kenya,females,Mujeres,2000,16
Mexico,México,Dem. People's Republic of Korea,República Popular Democrática de Corea,females,Mujeres,2000,1048
Mexico,México,Republic of Korea,República de Corea,females,Mujeres,2000,228
Mexico,México,Lebanon,Líbano,females,Mujeres,2000,770
Mexico,México,Latvia,Letonia,females,Mujeres,2000,15
Mexico,México,Lithuania,Lituania,females,Mujeres,2000,68
Mexico,México,Malaysia,Malasia,females,Mujeres,2000,30
Mexico,México,Morocco,Marruecos,females,Mujeres,2000,106
Mexico,México,Netherlands,Países Bajos,females,Mujeres,2000,506
Mexico,México,New Zealand,Nueva Zelandia,females,Mujeres,2000,50
Mexico,México,Nicaragua,Nicaragua,females,Mujeres,2000,2081
Mexico,México,Nigeria,Nigeria,females,Mujeres,2000,11
Mexico,México,Norway,Noruega,females,Mujeres,2000,89
Mexico,México,Pakistan,Pakistán,females,Mujeres,2000,18
Mexico,México,Panama,Panamá,females,Mujeres,2000,1258
Mexico,México,Paraguay,Paraguay,females,Mujeres,2000,178
Mexico,México,Peru,Perú,females,Mujeres,2000,2820
Mexico,México,Philippines,Filipinas,females,Mujeres,2000,240
Mexico,México,Poland,Polonia,females,Mujeres,2000,876
Mexico,México,Portugal,Portugal,females,Mujeres,2000,173
Mexico,México,Puerto Rico,Puerto Rico,females,Mujeres,2000,1411
Mexico,México,Romania,Rumania,females,Mujeres,2000,215
Mexico,México,Russian Federation,Federación de Rusia,females,Mujeres,2000,1225
Mexico,México,Saudi Arabia,Arabia Saudita,females,Mujeres,2000,65
Mexico,México,Senegal,Senegal,females,Mujeres,2000,8
Mexico,México,Serbia,Serbia,females,Mujeres,2000,15
Mexico,México,Singapore,Singapur,females,Mujeres,2000,35
Mexico,México,Slovakia,Eslovaquia,females,Mujeres,2000,15
Mexico,México,Viet Nam,Viet Nam,females,Mujeres,2000,20
Mexico,México,Slovenia,Eslovenia,females,Mujeres,2000,21
Mexico,México,South Africa,Sudáfrica,females,Mujeres,2000,62
Mexico,México,Spain,España,females,Mujeres,2000,9866
Mexico,México,Sweden,Suecia,females,Mujeres,2000,339
Mexico,México,Switzerland,Suiza,females,Mujeres,2000,992
Mexico,México,Syrian Arab Republic,República Árabe Siria,females,Mujeres,2000,205
Mexico,México,Thailand,Tailandia,females,Mujeres,2000,40
Mexico,México,Trinidad and Tobago,Trinidad y Tabago,females,Mujeres,2000,16
Mexico,México,Turkey,Turquía,females,Mujeres,2000,196
Mexico,México,Ukraine,Ucrania,females,Mujeres,2000,185
Mexico,México,Egypt,Egipto,females,Mujeres,2000,57
Mexico,México,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,females,Mujeres,2000,2044
Mexico,México,United States of America,Estados Unidos de América,females,Mujeres,2000,179131
Mexico,México,Uruguay,Uruguay,females,Mujeres,2000,986
Mexico,México,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),females,Mujeres,2000,1665
Mexico,México,Other,Otros,females,Mujeres,2000,1000
Argentina,Argentina,Afghanistan,Afganistán,females,Mujeres,2000,17
Argentina,Argentina,Albania,Albania,females,Mujeres,2000,57
Argentina,Argentina,Algeria,Argelia,females,Mujeres,2000,86
Argentina,Argentina,Andorra,Andorra,females,Mujeres,2000,0
Argentina,Argentina,Angola,Angola,females,Mujeres,2000,12
Argentina,Argentina,Australia,Australia,females,Mujeres,2000,280
Argentina,Argentina,Austria,Austria,females,Mujeres,2000,1214
Argentina,Argentina,Bahrain,Bahrein,females,Mujeres,2000,9
Argentina,Argentina,Armenia,Armenia,females,Mujeres,2000,595
Argentina,Argentina,Barbados,Barbados,females,Mujeres,2000,15
Argentina,Argentina,Belgium,Bélgica,females,Mujeres,2000,594
Argentina,Argentina,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),females,Mujeres,2000,110351
Argentina,Argentina,Brazil,Brasil,females,Mujeres,2000,18940
Argentina,Argentina,Belize,Belice,females,Mujeres,2000,10
Argentina,Argentina,Brunei Darussalam,Brunei Darussalam,females,Mujeres,2000,0
Argentina,Argentina,Bulgaria,Bulgaria,females,Mujeres,2000,345
Argentina,Argentina,Myanmar,Myanmar,females,Mujeres,2000,0
Argentina,Argentina,Belarus,Belarús,females,Mujeres,2000,359
